Date,Tweet,Reply Count,Retweet Count,Like Count,Language,Source Label,Search
11/5/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians,3,4,354,en,Twitter for Android,Iran Houthis
10/25/2024,Iran and Russia hold joint naval exercise in Caspian Sea amid Middle East tensions,14,39,75,en,Twitter for Android,Red Sea conflict
12/8/2024,Iran cuts diplomatic ties with all Western nations supporting Israeli military operations #IsraeliAirstrike,20,123,443,en,Buffer,Iran retaliation
10/4/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,25,22,238,en,Tweet Deck,Israel defense
11/30/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,0,43,427,en,Buffer,Iran nuclear
11/9/2024,Israel updates emergency evacuation protocols for 14600 northern border communities,19,24,553,en,TweetBot,Iran nuclear
11/26/2024,Iran-backed militias attack US military bases in Iraq killing American soldiers,23,10,213,en,SproutSocial,IDF operations
12/8/2024,Arab League holds emergency summit addressing Iran-Israel-US military confrontation,5,40,513,en,Buffer,Nuclear deal Iran
12/15/2024,US Congress receives classified briefing on Iran missile capabilities and threat level,12,97,71,en,TweetBot,Iran protests
11/30/2024,Turkey offers to host ceasefire negotiations between Iran and Israel in Ankara,16,11,560,en,SproutSocial,Israeli airstrike
11/9/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives #IsraelDefense,23,123,72,en,Twitter for iPhone,US Iran sanctions
12/26/2024,Iran launches 36 ballistic missiles at Baghdad causing widespread panic and destruction,4,59,540,en,TweetBot,Israeli airstrike
10/8/2024,Biden administration reviews military options as Iran-Israel conflict enters new phase,14,39,150,en,Tweet Deck,US military Middle East
10/12/2024,US deploys additional Patriot missile batteries to protect American forces in region #HumanitarianAid,3,30,246,en,Twitter Studio,Refugee crisis
12/27/2024,EU foreign ministers meet in Brussels to discuss Iran-Israel conflict diplomatic response,14,40,449,en,SproutSocial,Ceasefire talks
12/24/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #IranIsraelWar,17,75,186,en,Twitter for Android,Iran Houthis
12/8/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah #HouthiAttack,12,86,470,en,Twitter for iPad,Global economy
11/12/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #USMilitary,21,142,305,en,Twitter Studio,Iran nuclear
10/12/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation #GazaHumanitarian,6,2,4,en,SproutSocial,Middle East conflict
10/14/2024,Explosions rock Ashkelon as latest round of Iran-Israel strikes causes mass panic,18,140,118,en,Twitter for iPhone,Iranian regime
10/4/2024,Iranian state media reports military exercise near Strait of Hormuz this week,14,71,585,en,TweetBot,US Iran warning
12/18/2024,G20 leaders issue joint statement calling for de-escalation in Middle East crisis,5,146,571,en,Twitter Web App,UN Middle East
10/18/2024,Iran announces it will not negotiate under military threat from Israel or United States,25,104,88,en,Hootsuite,Humanitarian aid
12/10/2024,Iran and Israel exchange statements at UN General Assembly over ongoing conflict,24,84,117,en,Hootsuite,Israel defense
11/13/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,15,75,78,en,Twitter Web App,Iran missile strike
11/15/2024,Global markets crash as Iran-Israel-US military confrontation escalates without end,19,68,125,en,TweetBot,Hezbollah Israel
11/2/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight #WarCrimes,10,126,529,en,Twitter for iPhone,Iran nuclear
12/7/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,8,122,108,en,Tweet Deck,Iran protests
10/26/2024,IDF reports 159 rocket interceptions overnight along northern border with Lebanon,19,25,346,en,SproutSocial,Israeli airstrike
10/19/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation,1,24,292,en,Hootsuite,US military Middle East
12/18/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war,12,130,166,en,SproutSocial,Iran attacks Israel
12/31/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,7,86,439,en,Tweet Deck,Gaza humanitarian
11/23/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict #MiddleEastCrisis,17,149,184,en,Buffer,Middle East conflict
12/12/2024,Oman confirms role as back-channel mediator between US and Iranian governments,2,50,544,en,Tweet Deck,Iran retaliation
10/5/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities #GazaHumanitarian,20,65,485,en,Tweet Deck,Iran attacks Israel
10/31/2024,Israel updates emergency evacuation protocols for 14300 northern border communities,3,20,305,en,SproutSocial,US Iran sanctions
10/6/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,8,75,316,en,Hootsuite,Ceasefire talks
12/15/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat,13,56,307,en,Twitter Studio,Israel Iran war
12/20/2024,Iran claims responsibility for missile attack on Israeli military base in Negev desert,7,63,283,en,TweetBot,Iran attacks Israel
10/29/2024,Reports of chemical weapons use in Strait of Hormuz region spark international outrage and condemnation #GazaHumanitarian,20,11,219,en,Twitter Web App,Iranian regime
11/22/2024,Iran and Russia hold joint naval exercise in Caspian Sea amid Middle East tensions #MiddleEastCrisis,21,102,569,en,Twitter for iPad,Lebanon war
10/7/2024,Explosions rock Riyadh as latest round of Iran-Israel strikes causes mass panic,19,133,500,en,Twitter for Android,Iran retaliation
12/16/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz,12,35,231,en,Twitter for iPad,US Israel alliance
11/12/2024,Hope rises as Iran and Israel representatives agree to attend Geneva peace talks,15,118,175,en,Twitter for iPhone,Israel defense
11/24/2024,UN special envoy travels to Tehran and Jerusalem seeking diplomatic breakthrough,4,6,596,en,Twitter for iPhone,Lebanon war
12/4/2024,Mass displacement crisis: 170 million people fleeing violence in Lebanon and Gaza,23,40,198,en,Twitter for iPhone,Israel Iran war
12/10/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,12,62,448,en,Twitter for Android,Diplomacy Middle East
12/8/2024,Israel requests additional US military aid worth 140 billion dollars for Iron Dome,8,13,312,en,Buffer,US military Middle East
11/13/2024,US Centcom commander visits Israel to assess military situation and coordinate response,12,88,393,en,Twitter for iPad,Diplomacy Middle East
10/16/2024,Iran activates air defense systems across country after Israeli drone incursions,10,117,114,en,Twitter for iPhone,Iran nuclear
12/27/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,0,86,539,en,Twitter Studio,Global economy
10/27/2024,Iran parliament votes to increase military budget by 40% in response to Israeli strikes,25,104,186,en,TweetBot,Israeli airstrike
10/28/2024,Iran-backed militias attack US military bases in Iraq killing American soldiers #RedSeaConflict,11,131,264,en,SproutSocial,US Iran warning
12/28/2024,Turkey offers to host ceasefire negotiations between Iran and Israel in Ankara,22,132,195,en,Twitter Web App,US Israel alliance
10/31/2024,Brutal bombardment of Gaza Strip leaves entire neighborhoods in rubble and ruins,4,31,3,en,Twitter for iPhone,Iran missile strike
11/8/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #IranIsraelWar,0,12,253,en,Buffer,Lebanon war
10/9/2024,Death toll rises to 142 after Iranian barrage hits northern Israel overnight #IranMissileStrike,10,110,340,en,Twitter Web App,UN Middle East
12/21/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah #IsraelIranWar,10,14,146,en,Buffer,Iran attacks Israel
12/16/2024,Death toll rises to 101 after Iranian barrage hits northern Israel overnight,3,132,197,en,SproutSocial,Lebanon war
12/18/2024,Ceasefire agreement reached in Yemeni coast after weeks of intense US diplomatic effort #IsraeliAirstrike,13,20,422,en,Tweet Deck,Iran Houthis
12/1/2024,Iran backs Houthis launching missiles from Yemen targeting Israeli Red Sea shipping,10,47,420,en,Twitter Studio,Iran retaliation
12/12/2024,Israel requests additional US military aid worth 47 billion dollars for Iron Dome #NetanyahuSpeech,20,118,552,en,SproutSocial,Gaza humanitarian
11/29/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign #HezbollahIsrael,24,120,36,en,TweetBot,US military Middle East
10/24/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz #WarCrimes,8,75,547,en,Twitter for iPhone,Iran Houthis
10/16/2024,Death toll rises to 133 after Iranian barrage hits northern Israel overnight,7,146,115,en,Twitter Studio,Global economy
10/14/2024,Hostages taken during Iranian proxy attack in northern Israel still unaccounted for,9,43,22,en,Twitter for iPhone,Iran missile strike
12/12/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies #UNMiddleEast,21,19,318,en,Twitter Web App,IDF operations
10/29/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,25,91,450,en,Twitter for Android,Humanitarian aid
11/3/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat #IranIsraelWar,9,81,303,en,Twitter for iPad,Red Sea conflict
10/26/2024,Israeli air force conducts practice runs over Mediterranean preparing for Iran strikes,2,10,329,en,Twitter for iPad,Iran Houthis
12/28/2024,US State Department issues travel warning for Middle East amid ongoing tensions,6,14,483,en,Twitter Studio,Iran attacks Israel
10/12/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz #IsraeliAirstrike,14,4,588,en,TweetBot,Iran nuclear
10/24/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,10,123,407,en,Twitter for Android,Stop the war
11/17/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies,14,87,382,en,Twitter Web App,Israel Iran war
11/21/2024,Iran announces it will not negotiate under military threat from Israel or United States #WarCrimes,21,60,42,en,TweetBot,Iranian regime
10/6/2024,Heartwarming scenes as families reunite after being separated by Iran-Israel conflict #UNMiddleEast,5,29,461,en,TweetBot,US Iran sanctions
10/7/2024,Israel updates emergency evacuation protocols for 14400 northern border communities #MiddleEastPeace,3,58,489,en,Hootsuite,Israel Iran war
12/9/2024,EU foreign ministers meet in Brussels to discuss Iran-Israel conflict diplomatic response #NetanyahuSpeech,19,49,144,en,Tweet Deck,Ceasefire talks
11/7/2024,Brave Israeli medics working tirelessly to save lives of missile attack victims,12,99,558,en,TweetBot,Humanitarian aid
10/23/2024,US State Department issues travel warning for Middle East amid ongoing tensions,13,143,520,en,SproutSocial,US military Middle East
11/9/2024,Young Iranians and Israelis connect online to show solidarity against warmongering,13,88,542,en,TweetBot,Iranian regime
11/8/2024,US Treasury Department expands Iran sanctions list to include 96 new entities #UNMiddleEast,4,114,581,en,Tweet Deck,US Israel alliance
10/22/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat #HumanitarianAid,5,133,502,en,Tweet Deck,Nuclear deal Iran
11/3/2024,US intelligence warns Iran weeks away from nuclear weapon capability amid conflict,8,17,280,en,Twitter for iPad,War crimes Middle East
10/29/2024,EU foreign ministers meet in Brussels to discuss Iran-Israel conflict diplomatic response,18,114,79,en,Twitter Web App,Global economy
12/15/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,13,14,419,en,SproutSocial,Oil prices war
10/26/2024,G20 leaders issue joint statement calling for de-escalation in Middle East crisis,0,84,31,en,TweetBot,War crimes Middle East
11/24/2024,Mass graves discovered in Gaza Strip as evidence of atrocities during Iran conflict emerges,6,67,416,en,TweetBot,Gaza humanitarian
11/17/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,7,21,135,en,Twitter for iPhone,IDF operations
12/7/2024,International volunteers rush to provide humanitarian aid to conflict victims in region,20,123,48,en,SproutSocial,IAEA Iran
11/5/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation,13,104,54,en,Twitter for iPhone,Refugee crisis
12/2/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,1,27,342,en,TweetBot,Iran protests
11/20/2024,Hostages taken during Iranian proxy attack in northern Israel still unaccounted for #NuclearDeal,10,39,369,en,Buffer,Iranian regime
10/21/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign,0,46,162,en,Buffer,Iran nuclear
11/8/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war #GazaHumanitarian,19,132,52,en,Twitter Web App,US Israel alliance
11/4/2024,Hezbollah fires 176 rockets into Tabriz wounding dozens of civilians #IsraelUnderAttack,9,55,153,en,SproutSocial,US Iran sanctions
10/12/2024,Brutal bombardment of West Bank leaves entire neighborhoods in rubble and ruins,17,61,425,en,Hootsuite,US Israel alliance
